at,content,repliedAt,replyContent,reviewCreatedVersion,reviewId,score,thumbsUpCount,userImage,userName,sentiment,errorRelated
2022-02-04 19:32:58,good 👍,,,2021.12.2,gp:AOqpTOE47ySLokPFgq3X_SCyQ6IozHU8NrfszyXaBkygi9tYWx23FE0fCgRt5TPclKcqscDOXhsi03XYePL8Sw,5,0,https://play-lh.googleusercontent.com/a-/AOh14GimQBohrw_izwZwdqqcEFEoQiXTmqoEXcNBQKGZPg,Hamdy Ahmed,0,0
2022-02-04 18:49:55,is purfull💕,,,2021.12.2,gp:AOqpTOGf6H2KZlRdQd83kuKqtgcjEjrskVrVa2kEobbEw-wMbYJ9Ihl-C_PJgj2-aqBdXuZ4cO3y-g6ffPyExQ,5,0,https://play-lh.googleusercontent.com/a/AATXAJzkNauVpX1_m8E3u6bLB0yo4I3NqWCwqeDbzF4H=mo,Abdo Ahmed,0,0
2022-02-04 18:35:32,worst app ever,2022-02-04 19:26:38,"Hello Ahmed , we're sorry to hear about your experience. Could you please chat with us through this link :https://web.vodafone.com.eg, or contact us on our Facebook page through: https://www.messenger.com/t/Vodafone.Egypt. We'll be more than happy to assist regarding your issue.
",2021.12.2,gp:AOqpTOHvIVc_iaFBTueGT_GxZL_sPS14eWnAVu9zoEsdkUpcI855snjglsId3jGkV4Ujzwvv35VYVRMWfusMGg,1,0,https://play-lh.googleusercontent.com/a-/AOh14GilbblU3J6ZaTPV32-yzQmGTsXkPr_SKRzqKwJiuQ,Ahmed morshedy,1,0
2022-02-04 17:59:42,the worest ever,2022-02-04 19:26:46,"Hello Mohamed , we're sorry to hear about your experience. Could you please chat with us through this link :https://web.vodafone.com.eg, or contact us on our Facebook page through: https://www.messenger.com/t/Vodafone.Egypt. We'll be more than happy to assist regarding your issue.
",2021.12.2,gp:AOqpTOE9oMz0F4oMt8PD5I4WoXTfOcOC43fR7QJBtDPqWFsMxbI3vEPsusZ1nXvQF_7p0BD5ShJZiQw1JUL_5A,1,0,https://play-lh.googleusercontent.com/a-/AOh14Gg_hE-TFCDvAIAnfLvhwBGYx5PdlyiLszhW6o1WVA,Mohamed Nabil,1,0
2022-02-04 17:26:49,services such as white list and black list stopped working. besides the awful network that we are all complaining of,,,2021.12.2,gp:AOqpTOHZKVkkmeQP8Mz0exVl33L8LNTPuWMXDhWAnr497eCFESd9dyYYGwZZKIiYBqCREGEmCxHBSgHlxyiZgA,1,0,https://play-lh.googleusercontent.com/a/AATXAJwQQdihYI2JkdB1UcIHxxv5Kp_uPCVZ3vRY_wAC=mo,Mohamed Zaki,1,1
2022-02-04 16:24:08,i love you vodafone,,,2021.12.2,gp:AOqpTOHWo4mfg01-sSBMRp5HFuzHiekJMxt0_60Do_EZxc-N2KOIP_--Ce9xDJOjbsSKZCpPnleN1TIK0V7ArA,5,0,https://play-lh.googleusercontent.com/a/AATXAJxUv2Lp_XiP1At5qNS6FlxwQOzjVLfrksBK0Xt2=mo,Adham Ahmed,0,0
2022-02-04 13:23:22,so bad,2022-02-04 14:43:34,"Hello Ali , we're sorry to hear about your experience. Could you please chat with us through this link :https://web.vodafone.com.eg, or contact us on our Facebook page through: https://www.messenger.com/t/Vodafone.Egypt. We'll be more than happy to assist regarding your issue.
",2021.12.2,gp:AOqpTOGPto3pkuJlfX3J46Rg2GVliUwzw1DIbs23UL5kV-cN48uDdfLwngidXoUzwKti7Ofi08MWb9KSj_2BDA,1,0,https://play-lh.googleusercontent.com/a-/AOh14Ghgy52sFuwsVHHQI5UCOQb28SDXJjBkrjkKDcrJ,Ali Abd Elnasser,1,0
2022-02-04 13:18:24,very professional app.,,,2021.12.2,gp:AOqpTOHbSOQWlk4PHqf1vYX3CpyE6ycbo2fLnensUdVIfb1XdAlNjXE6S4DMvoM3OvYCQM3bPC-w0lLcwzTq0A,5,0,https://play-lh.googleusercontent.com/a/AATXAJwFIArj4TPtSg6E02tF-gYN91E2Uivhxj1HxiOO=mo,Ayman Saber,0,0
2022-02-04 09:52:09,it's helpful,,,2021.12.2,gp:AOqpTOH_75Gth-IRbCryMlrWHnmqwhcpWCShL0YhO7nzggI69N3A8-2I2W3GBelbK0wtkjP_3kwahofwMpAL3A,5,0,https://play-lh.googleusercontent.com/a/AATXAJxDRMuQP4FpOe3Ha5CN8m2ZAkt_KG13C_jjbf3l=mo,Ahmed Helmy,0,0
2022-02-04 09:07:42,very effective and support,,,2021.12.2,gp:AOqpTOHAEJ-0UyiTvoDzLpGDzRYxkv-CPT-b2KVHISY18L895ft9Y8CAm3VnPVXl3g9Lm2mHLCXFZVsbJmZ1wQ,5,0,https://play-lh.googleusercontent.com/a-/AOh14GikbaW9Tq6JT7zsld344EMJpSAHaAknldvNkoY9rw,Shady Abdelhady,0,0
2022-02-04 08:23:10,not accurate,2022-02-04 11:47:16,"Hello sherine, we're sorry to hear about your experience. Could you please chat with us through this link :https://web.vodafone.com.eg, or contact us on our Facebook page through: https://www.messenger.com/t/Vodafone.Egypt. We'll be more than happy to assist regarding your issue.
",2021.12.2,gp:AOqpTOFubFWQhkWb-rRr8ggKA6McogWx6-upzhEQLONGYw1-AcJIoDSu7qHEcb4fABvmA0Mw4DyXTNF5Yz7niQ,3,0,https://play-lh.googleusercontent.com/a-/AOh14Gg44iEOq0KP2XsJZORXTZ8A7Kn0H5v5ghB8p-5U,sherine negm,1,1
2022-02-04 06:56:29,"it's very useful and reliable as i can depend on it without worrying about glitches or delayes, good job",,,2021.12.2,gp:AOqpTOFfLFGbvmUB6ELmxH_uLXEGHe_pEguQT9JnfgnHwJt_Hy7VF8MuxQKKy2BlOercQ3uoyiQpd2UrV1sA_A,4,0,https://play-lh.googleusercontent.com/a-/AOh14Gg_JJaipSDBGcY7Q93SitAV9bE1bDUOWmFH-3z1sw,Mohamed Abdulqader,0,0
2022-02-04 01:51:04,full of glitches can't track my adsl consumption or recharge it on the app,2022-02-04 11:50:25,"Hello mohamed , we're sorry to hear about your experience. Could you please chat with us through this link :https://web.vodafone.com.eg, or contact us on our Facebook page through: https://www.messenger.com/t/Vodafone.Egypt. We'll be more than happy to assist regarding your issue.
",2022.1.2,gp:AOqpTOEGIqtjc1jxFhedLjUnE5aHN43amda5X2QeDVC28DREcWhWdMz7CQoQHjq9gqzlO8vrT06tCpeLDaOg3g,1,0,https://play-lh.googleusercontent.com/a/AATXAJxiBjqK3ahehQ0lR1R1vTBApxn8LGo6VxpIid2Y=mo,mohamed mohamed,1,1
2022-02-04 01:45:32,thanks can i take free wifi,,,2021.12.2,gp:AOqpTOEjbLI6xkVKBHqpoPrb9-q2h67ny87aJnc1nhxftehINQNE59WvVYfe2h-psk--vCGJRe8wClNSTB3lRw,5,0,https://play-lh.googleusercontent.com/a/AATXAJyj37XFPYPaOguC6iqsTDczr7Hb5M2v5cGlBx6Z=mo,Ayat Senada,0,0
2022-02-03 22:45:08,"bad experience you are such a sharper you promised me if i upgraded the app with 400 mb but i hot nothing shame on you vodafone the strongest telecommunication company in the whole world hahaha shame and as well i wanna know my balance with ""kart el mard"" and it's not even showing in the app how would that be possible you are offering service and you are not supporting it like before shame",2019-03-10 11:45:37,"you can reach us via chat through the below link 
https://goo.gl/HfDVgQ
or 
you can send your inquiry inbox",2021.12.2,gp:AOqpTOHlJEY1a5II2lIKgzXqiE6gieRskSK_Epenwq2CjSyT76wHIyD_pLiAiig-p100yNJmcXx3Qr8sElsfyA,5,1,https://play-lh.googleusercontent.com/a-/AOh14GgCpZpIz5THnbXBu8j5Fi6xZHR0OvqsAV0Vq42AvQ,Omar Gamal,1,1
2022-02-03 22:41:25,very easy app,,,2021.12.2,gp:AOqpTOHpHVAa2pjxDsH6CPzd-CbZCGPQXUAyRgkMGZS50O-aTzh32Vrvt2dpkAiCJW877hYKmaG9kBAlcoCDhw,5,0,https://play-lh.googleusercontent.com/a/AATXAJzhXZo8k6DLXmFyiXejNBtLpIRnEMtBBggWB3At=mo,Moustafa El Ghamrawy,0,0
2022-02-03 19:17:04,the application is not working since the latest update it doesn't sign me in automatically though i'm on vf mobile data blank page when i click forget password or don't have account! latest update is full of bugs and i can't access my account!!,2022-02-03 19:26:13,"You can be sure to download the latest App update from this link http://vf.recover.me and if you still face the same problem please send to us through our Facebook page messages https://www.messenger.com/t/Vodafone.Egypt We can help you better
",2021.12.2,gp:AOqpTOG_i-wK3cxeM6wPDC8TVZasQy0DkPbP3sBzvz-aMga75mo8hFAE9HtWearJcZIHyBcEq7jYu9KE--yLpA,1,28,https://play-lh.googleusercontent.com/a-/AOh14GitbUI-tzK6fN9eQcT0adrKg07pbkeVRJOJxSA3vQ,Sally Behairy,1,1
2022-02-03 19:11:21,an excellent app 👍👍,,,2021.12.1,gp:AOqpTOFYuZ8y1e9iajjvTmVlbYcofOhegW0SCSHq1YVpcm8AcII2mrcrvhjX3_R9KmOvZiNaRLWy-bmlAUMbrQ,5,0,https://play-lh.googleusercontent.com/a-/AOh14Gg95Vo9-6CiqkYSqV770Z4gf5baXsBYWVKZJlq5ZQ,Hatem Ahmed,0,0
2022-02-03 18:34:04,bad network,,,2021.9.1.4,gp:AOqpTOG9GLfX73pBZhGyYxgRZ3I7H4wa7vX3L-zSaz1tc_SEBhFbt3KW5zEUfq2cshopHcgfePutDfevMqfU0Q,1,0,https://play-lh.googleusercontent.com/a/AATXAJzVxCfyeuKOtBIQqXvKccDlt3CmJFog_jx3cULZ=mo,Shouhdy Hendy,3,1
2022-02-03 17:14:06,nothing is working in this app regarding vodafone cash this app is straight trash !!!,,,2021.12.2,gp:AOqpTOGiCGgWdsAEk9GWyuPbrsrhIP9wpTH_obhHVkDYiFXTXziwaRZBnNCNfnl8rWEOvpN3VOYtqT9ole6CBQ,1,0,https://play-lh.googleusercontent.com/a-/AOh14Gi74-HO9g1EPIfCd9XYHnkyL8spE54gtqTYVFKS8A,Mohamed Hisham,1,1
2022-02-03 11:36:58,terrible service,2022-02-03 12:17:31,What is the problem that you face ?,2021.12.2,gp:AOqpTOHNgmTDuyTWcZSz6oE9Ws_doTyWAYvzpREKWVFokAaPHt4IziO1hSJs4ejnhYACgYVRfNY5BAk787GVIA,1,0,https://play-lh.googleusercontent.com/a-/AOh14GiPss4NWJxy_o2K-kbVj3q4f0WQ9HtncwQdTtB8hg,Karim Elkomy,1,0
2022-02-03 07:36:18,"extremely bad, it never shows adsl consumed gigabytes despite downloading the app many times",2022-02-03 07:59:07,"Thank you for posting your review and we’re sorry to hear that your experience was not satisfactory. Please contact us via our webiste: https://web.vodafone.com.eg or Our Facebook: https://www.messenger.com/t/Vodafone.Egypt to be able to investigate your feedback further.
",2020.6.1,gp:AOqpTOHmYBEKSNS9LZ5EAYOzaKJdZ1bwwQonYDw5-Nnh7WJZmbnBNHF3l--yQU3VZCyYePJmLFTSEALy0KWsdA,1,0,https://play-lh.googleusercontent.com/a-/AOh14GiYuAH_Dx3qh5fj6zhHwdHOeYk2svc9QrQ4bH02,Naguib Raslan,1,1
2022-02-03 00:35:54,i can't open application out my home because all place bad connection,2022-02-03 07:54:18,"""Hello there, we're sorry to hear about your experience. Could you please chat with us through this link :https://web.vodafone.com.eg, or contact us on our Facebook page through: https://www.messenger.com/t/Vodafone.Egypt. We'll be more than happy to assist regarding your issue.
""
",2021.12.2,gp:AOqpTOEAbmw44jCLLy2MMREHoSc0TPsgGAgJft1g6_Qtla5-w36I9abx8Og7rAZFPfNrRvWenuemBDqt8oDa5Q,1,0,https://play-lh.googleusercontent.com/a/AATXAJxfiQqfLpfyGtPMUimAs06nnkwfNtnUub60wfPm=mo,Mona Elsayed,1,1
2022-02-02 21:29:45,vodafone service over all is very bad,,,2021.12.2,gp:AOqpTOEaW4hWEzR2y_9lOKZsWHD0pAkR54yW01n06NrsNdM1Gp1dd5mXOq3102AdHhRFqJRad7O6uiO3lX59HQ,1,6,https://play-lh.googleusercontent.com/a-/AOh14GgbsH2HwMfqcP3dR5Hmk0A6EU1ElMA1ugfsfsLM3A,Mohamed Ibrahim,3,1
2022-02-02 20:05:57,everything is ok in this application but we want explanation for every bundle,,,2021.12.2,gp:AOqpTOEuDu36bgVn6keGw-xvb7MSkFFcEoEqZ-T7Rgzg9dNtxveeoujHa-B1rONVkFAq2z_07KUpxG-vNn4Q_A,5,0,https://play-lh.googleusercontent.com/a/AATXAJx25Xfqn5rIwKbu-rfT8Ds4lXyUvU92p50L1Gvz=mo,Wael Shafiey,0,1
2022-02-02 18:51:36,after updating to latest version it stopped logging in using mobile number,2018-12-15 15:28:45,"Please contact our technical support 2828 or 0225292828  from landline
or use the chat from below link
http://goo.gl/owCFtO",2021.12.2,gp:AOqpTOHgtLPxtQOLbPxyRfn0nr-S6gnbDIt_74rKJv7ncbC4sRDFuC96KdjvRthNJ6DoDZmaTTkFFZAakUKE8Q,4,4,https://play-lh.googleusercontent.com/a-/AOh14Gj1h9qRlHfF8Vg-_BoUa5vcWzHGIRatqJMlEIm5dg,Hesham El Sheltawy,1,1
2022-02-02 18:05:00,smooth,,,2021.12.2,gp:AOqpTOFiz7nelcfr4wCWU0l3_Lgi7nFgN7-cQq24DegQwpwlS2S_6YwdUhm3XeoAv6ryUGc_G48i1oo6j4g15Q,4,0,https://play-lh.googleusercontent.com/a/AATXAJz4oZw6nYk4n0ixBNwC0R5HuihSXa203OLaG_r9=mo,mostafa nagy,0,0
2022-02-02 17:55:40,it always ask for 3g and always showing error message try again,2015-08-12 16:40:55,"We are sorry for the issue you faced, we would like to inform you that we fixed the issue, please update your version and feed us back.",2021.12.2,gp:AOqpTOFOrGIj9gT50MLits9ejbYIbO3sW-8xObsfLDOe8P-61mQS3roKly1Tp9FMQ1TL3Ofbe15wz53O92pDiw,5,0,https://play-lh.googleusercontent.com/a-/AOh14Gi0mBJzP0XZFuM7FjIxmCCzvJPSsVXmyPJkkZisAX0,Ramy Nasr,1,1
2022-02-02 17:36:40,"it's very useful that i can control & monitor everything about my account,family members, adsl,bill,updates & all concerning vodafone",,,2021.12.2,gp:AOqpTOFgOBhTKvHn33ZGt--Zbis4bp2FuqlshqRgUXeDO1IglBVH_gn9j0tQm6Kf4HuEPuZP2Tu3DFczDj-NBA,5,0,https://play-lh.googleusercontent.com/a/AATXAJyhC1axj14welQdLR_JwEDDArZN3_Dr7xzhsTys=mo,Aser El Ebiary,0,0
2022-02-02 17:10:13,so helpful,,,,gp:AOqpTOE0ZQALWL8wYsgtSDs74Y1Slb0HLpSweLFIdBX68KjYnEGhaq2m1ZVxaxU4Mrf04REybZLoE5s3q5vxUA,5,0,https://play-lh.googleusercontent.com/a/AATXAJzSeI5MHQOCrtI3dUdBaoF9-Lkz65NYy6fXdvbT=mo,Yehia Elbayaa,0,0
2022-02-02 17:00:52,"from 4/2/2016 till now you didnt find a solution for my problem with this useless app, the only thing i can think of right now is the great vodafone team is not useing professional developers to serve their clients. shame on you vodafone. if i can give less than a star it would be my pleasure.",2022-02-02 17:28:10,"Thank you for posting your review and we’re sorry to hear that your experience was not satisfactory. Please contact us via our webiste: https://web.vodafone.com.eg or Our Facebook: https://www.messenger.com/t/Vodafone.Egypt to be able to investigate your feedback further.
",2021.12.2,gp:AOqpTOHWVOXg1yIbbzsUFXXnhxN2WLYRIckIZ7ZmoB0C29-tNyEN89nuAs9KE4IZN-Pxjl83WuZHFR_EFfE0xg,3,33,https://play-lh.googleusercontent.com/a-/AOh14GiAnAatf_PN__cFsX271OO5PwypVSNJXAeGDrucRQ,Mohamed Kamal,1,1
2022-02-02 17:00:04,viewing the bill is not working,2020-05-28 15:48:58,You can be sure to download the latest App update from this link http://vf.recover.me and if you still face the same problem please send to us through our Facebook page messages https://www.messenger.com/t/Vodafone.Egypt We can help you better,2021.12.2,gp:AOqpTOHBCaj0Ti2CoQsH1B1QDgjqQctOb3jgcS7RA3IGEIlaRGJgNFk4qxjuwas8olCIUEOAn-Cy0BzgYmqpAw,5,0,https://play-lh.googleusercontent.com/a-/AOh14Gh6YHbwb7qVkG90SWZ_RgrU4JSuwWBcM-n8J3634to,Sameh Gharabawy,1,1
2022-02-02 16:53:25,"good, better than before",2022-02-02 17:27:57,"Hello there, thank you for your feedback.
",2021.12.2,gp:AOqpTOH5-6BoAbdCUyzewUx0qvDzgOlIqF8MQ6GifWCHqCDNWHXYoT7hrc7zln1pT7NagT-cEQfPB7CGoRYS_A,3,0,https://play-lh.googleusercontent.com/a-/AOh14Gi26reXg3qDLBXffQtP2BPLOMYaLs5PeKyfDiBMag,Marwa Hammad,0,0
2022-02-02 16:09:38,impressive app.,,,2021.12.2,gp:AOqpTOGQdYAARfpORcS0uECqEUBUPvI7Nn30JV2f2MfQDGoAl6VzRfMvDAjtb2q0mNrSR3s4KOo9nehmbR14TQ,5,0,https://play-lh.googleusercontent.com/a-/AOh14GgXc6zRn1I4LIJqBeoeN44T4SJnIx-8yX-GKs_MVj0,Aly Mekky,0,0
2022-02-02 14:33:24,extremely stupid app,2022-02-02 15:44:10,What is the problem that you face ?,2021.12.2,gp:AOqpTOELIMF2GghCsibRAZBrsRVXxtGu3MTs5LwgrLsm1_Off_ud9MePP6zDfPsDdas71B6a2HWtEFaLF9JFDA,1,1,https://play-lh.googleusercontent.com/a/AATXAJw_t8lUuoaEdOdQvSkoiuwjX088K1mHXHpKLqkt=mo,Mohamed Abohashem,1,0
2022-02-02 12:14:22,very best,,,2021.12.2,gp:AOqpTOGEY-JMg5mQ4uIVxBvP2BqNg0IcByRh2FPbvZlz2ek0Zrl3pmuw3eEc-5SO316uD4hANB8r67AACNcNFg,5,0,https://play-lh.googleusercontent.com/a-/AOh14GiGNsY2uIhD6xYO5EE2Hu6MwDFT9x4rFj69ZUyk,Mai Mahmoud,0,0
2022-02-02 09:55:36,not clear in relation to internet bundles. very ambiguous,2022-02-02 10:23:11,"Thank you for posting your review and we’re sorry to hear that your experience was not satisfactory. Please contact us via our webiste: https://web.vodafone.com.eg or Our Facebook: https://www.messenger.com/t/Vodafone.Egypt to be able to investigate your feedback further.
",2021.12.2,gp:AOqpTOEV_eLBdV9meTvWIt8lmf9SXuBxMXrLOVikGZhRCZq3Ko5xFTAQtLUk9MUL_pfMkeK_dlO70nzNq-_5yA,1,0,https://play-lh.googleusercontent.com/a/AATXAJyCjXg-TOETtGXCE4Tel6ZoDCwNDZ5EJvYt3vDH=mo,mido dido,1,1
2022-02-02 09:26:22,much esiar now,,,2021.12.1,gp:AOqpTOGDFhx4_7ZEKxdk7YvaZ0mnATjFho0X7bdvMU68ZL_bjLsf_8wtDiPV2EWkgHjpZ0cH-0XIEYKfWyUxCQ,5,0,https://play-lh.googleusercontent.com/a-/AOh14Gj58ISiqUVFHBC5iRE-4YDjSglLCYJ0vkZjDqOqAg,Ahamed soliman,0,0
2022-02-02 07:56:07,worst application ever and not working for almost 8 months now,2022-02-02 08:17:28,"Thank you for posting your review and we’re sorry to hear that your experience was not satisfactory. Please contact us via our webiste: https://web.vodafone.com.eg or Our Facebook: https://www.messenger.com/t/Vodafone.Egypt to be able to investigate your feedback further.
",2021.12.2,gp:AOqpTOEqagwZ07iYQUNWSVOOW58vrvHuc7UHeDNg9gYBEuyNYm_Sj5c69-RojuLpzifv0xtaTj1B1i07pkQiZg,1,0,https://play-lh.googleusercontent.com/a-/AOh14GgE93ZQ1Vv-rgAzvJXtxxcXOsrE0pF9pgLe2Ta6,Heba Nassar,1,1
2022-02-02 07:33:08,the app's not completing its start-up or sign in and automatic exiting without any respond to sign in on app or website.,,,2021.12.2,gp:AOqpTOGH3dz9maxMPtYooYCAV8eREMMuuvHEKg1WToALKh2UAeGzIR3q85LIQyv3Pmr1vJaf50xGLfUsZnZjgA,1,0,https://play-lh.googleusercontent.com/a-/AOh14GiDALtWpLvD6akz5ii-vv6otRfGJD2USoKdAxR5,Rashed,1,1
2022-02-02 03:44:31,so stubid app,,,2021.12.2,gp:AOqpTOEtdSjoj5CSvw4PfyfjMb3uGH_lm-Tj5UVY7_UysIP6zR3eO6dqUQOa1oYinwHmgEny_VmTng47SwHmRg,1,0,https://play-lh.googleusercontent.com/a-/AOh14Gi3oehps1r34PArqT7BYS_3mXBYCkUWcFILgDTc,Mohamed Alkholy,1,0
2022-02-01 23:58:41,great programme,,,2021.11.1.1,gp:AOqpTOEFCsy80LaU1YF8cxB5kXnlIRb9zcW_Z_-YYSmUOchetP7vV62ZXTfnmV__yD-6DQLzqFXR04RnuFIJCg,5,0,https://play-lh.googleusercontent.com/a/AATXAJytIAOnFFG7CIaxow2RCgw7yCjeLGldyubRVEAi=mo,حمود عبدالله,0,0
2022-02-01 23:26:53,marvelous,,,2021.12.2,gp:AOqpTOFup-aT8xwAAe5-0mGthBRQkiDqSRQTQpyDWbDfjk6varjvXByQoFZOZl7XvbJGnOWSiCIYZIvU9jxmhQ,5,0,https://play-lh.googleusercontent.com/a-/AOh14Gjb9gv7v5sKN4PAOgOPwrgQidboxdPnmdIFK49uTA,norine noor,0,0
2022-02-01 22:57:10,really great program,,,2021.12.2,gp:AOqpTOEqccPPbqdA5kidp0coTCx27ab6AmAk84bHnf7l7o9APwYPyNu4RlMhY1FLpI39ikV88AzaZKohTNXa7Q,5,0,https://play-lh.googleusercontent.com/a-/AOh14GhqnBSiqS7n9nlaA5gDztfPs9YFiNmiXoVs7EpS,Ahmed Mahmoud,0,0
2022-02-01 22:52:15,very good . wishing you more progress & success in the future,,,2021.12.2,gp:AOqpTOHmolDripK2h4y7z8ciW-qpPffDp0P8yWrVmpvgyOgtETCvlqqaGyy4IlvJqEF-HwgGgvYpfKBdQIgYXA,5,0,https://play-lh.googleusercontent.com/a-/AOh14GglTlp-OPcJXgidLSGdRKgA5wvS5r7ueATXpX3y,Ahmed Walid,0,0
2022-02-01 21:48:26,worst customer service ever,2022-02-01 22:06:42,"Thank you for posting your review and we’re sorry to hear that your experience was not satisfactory. Please contact us via our webiste: https://web.vodafone.com.eg or Our Facebook: https://www.messenger.com/t/Vodafone.Egypt to be able to investigate your feedback further.
",,gp:AOqpTOEKmGZQfuYUv6P948tLTam5dQh_iGToSpx0rHcQGw5s8bG7w2AYTBxibO4PCpSbdQmWPfjFLnXbQwmikg,1,0,https://play-lh.googleusercontent.com/a/AATXAJx6yUCDak4_I38_lyrcPITGcZPROQcDxo87uQt7=mo,Hala Foda,1,0
2022-02-01 20:04:23,adsl didn't show any thing for 3 months trying to fix it and it's not working properly,2022-02-01 20:33:32,"""Hello there, we're sorry to hear about your experience. Could you please chat with us through this link :https://web.vodafone.com.eg, or contact us on our Facebook page through: https://www.messenger.com/t/Vodafone.Egypt. We'll be more than happy to assist regarding your issue.
""
",2021.12.2,gp:AOqpTOFLbf696QKFc3dZYHFsyHhQt4Vry3c6xY-h42eV14i_XoRPsElqBteW_C-dW8W-PiFZGKn79AvQsSbVWQ,1,0,https://play-lh.googleusercontent.com/a-/AOh14GgWBBZM9eLpzLYFYC63AZnAhxOzor4Dq0ZH0w2O,Alaa Basser,1,1
2022-02-01 17:12:19,"white list time range not working. forces you to activate white list service for all 24 hours. whenever you try to change the time it just says it's done without any thing being changed. whenever anyone calls me it's out of service because i can't change the time. etisalat app is way better actually, i never had such issues and glitches with them.",2022-02-01 14:57:12,"Would you please send to us through our Facebook page messages https://www.messenger.com/t/Vodafone.Egypt We can help you better

",2021.12.2,gp:AOqpTOHmc3kvpbXDjtRuI5m1Vru8uRBZS8GhJ-OyHeF1sPCqtxOnowkLoprVJwOJhIRwVJ7bS0zCNDIRiPzdeA,1,2,https://play-lh.googleusercontent.com/a-/AOh14GhHIz6S_AWYVOTPO3R9dlSsdQvssGKRimXf4w_xDA,Mo Akram,1,1
2022-02-01 13:08:15,"the worst ever, the app keeps crushing even after reinstalling it it has a been over more than one month and it keeps doing nothing but crushes even customer service at branches can't help",2022-02-01 13:12:02,"You can be sure to download the latest App update from this link http://vf.recover.me and if you still face the same problem please send to us through our Facebook page messages https://www.messenger.com/t/Vodafone.Egypt We can help you better
",2021.12.2,gp:AOqpTOHb2EDkQt8EU5DP0Yohe1VS8CtB3DuLClXOYMqcAIULPG6nhNcTNywk62tMUPoP3MMaFlVVZQEjvDclDQ,1,2,https://play-lh.googleusercontent.com/a/AATXAJyTBE5rLKfmKohAqz-DTYVnjDxNQafS4DQzK7go=mo,Monica Mamdouh,1,1
2022-02-01 12:21:45,good job please continue,2017-05-16 11:15:50,سعداء انه نال اعجابك    ^NZ,6.6.3,gp:AOqpTOHROHkkhej-YEou2MEAma--hnD9jRJCkK865ng0l5KngmiFVe-l8MWP-BZmQvrXEdy-skoiPR-GoQQXvQ,5,0,https://play-lh.googleusercontent.com/a-/AOh14GgsAcHu2DQybxlZsTLCXwQ3KT9PWCKWW3EaFO9WSQ,Mohammed Omara,0,0
2022-02-01 11:38:56,thanks ana vodafone but plz make it work off line,2017-08-01 12:02:58,ًفي خدمتك دايما,2021.12.2,gp:AOqpTOGnlf1-ApP_GkFGPeZRzBZrXvAS-n03NM2StU4lkKLTGKoMIGhjyIxIHypqhGUs9ucu8UL63HRt_62aPg,5,0,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,A Google user,0,1
2022-02-01 09:57:24,useful and helpful 👍👍,,,2021.12.2,gp:AOqpTOEG1hVDZEeOC5hcboXTl0FmGn7LnvFxL58bvrEF8oqnv3p19qb-IToDpgXgZbYOdbfg9469x4xazNgnZA,5,0,https://play-lh.googleusercontent.com/a-/AOh14GhMd4Fcvv05qlSNrWVmSQXBv-9zm_DYMIxmT76C_Q,Wael Mansour,0,0
2022-02-01 03:07:25,"chat is the worst service ever, it's always late and they don't do what they promise you. i don't recommend vodafone because of the bad service",,,2021.9.1.4,gp:AOqpTOFs4eoJpAsHpEx7u8TwW5Y5x0_Mu0GryCP6u_4SvzG2lAXPM7SfIWOtylCnkfpWphVLNQYdf4d7NSNPjw,1,0,https://play-lh.googleusercontent.com/a-/AOh14GhqSgVi7NeR3QYtMBRXur1z3vOp5Psjh8j0l-uW,Aly Aml,1,1
2022-02-01 03:05:31,very bad app with many lags and boring un refreshing offers and no promotions or renewables,2022-02-01 08:55:57,"Hello there, we're sorry to hear about your experience. Could you please chat with us through this link :https://web.vodafone.com.eg, or contact us on our Facebook page through: https://www.messenger.com/t/Vodafone.Egypt. We'll be more than happy to assist regarding your issue.
",2021.12.2,gp:AOqpTOGx-uePjkSOoKSLDY26_bjlRkUlqfBnhGcoCqT-x073yPU8qtWtcW3FbTMMOHQaLC_ITWYUDJBi8Y0DsQ,1,0,https://play-lh.googleusercontent.com/a/AATXAJy4TlIzhzNfllEKPQOYmhxyaWaFKdffUyspxmWU=mo,Black Horse,1,1
2022-02-01 01:39:21,exilant,,,2021.12.2,gp:AOqpTOHg33GmX1V5OplYS3wYKyli702Dr5RvH1HxVLzOsJ-9l9xTIDPToUBbe-Xj5V36sdQrXs03TKMpNgWbgg,5,0,https://play-lh.googleusercontent.com/a/AATXAJxKbRl38U2ETL84uF9GMA4-v8XRLxrlbs3uebQm=mo,Marawan Eid,0,0
2022-02-01 00:09:49,fabulous,,,2021.12.2,gp:AOqpTOFuXnAq2PpyMWZohKEcFqs6TpduXgJ0HBoJdS5PZukH-StL7gD2yK8YOsJLdYXy-hjaMYiE2Y0fOti6rA,5,0,https://play-lh.googleusercontent.com/a-/AOh14Gh-RjSfGNdh_70-A0Aq5CVLUOdVwy4dZVGeVxayMA,ahmed Mohsen,0,0
